X,Y
254.5,-46.98235671
254.6,-47.01972015
254.7,-47.057075
254.8,-47.09442124
254.9,-47.13175884
255,-47.1690878
255.1,-47.20640808
255.2,-47.24371966
255.3,-47.28102252
255.4,-47.31831665
255.5,-47.35560202
255.6,-47.39287861
255.7,-47.4301464
255.8,-47.46740537
255.9,-47.50465549
256,-47.54189675
256.1,-47.57912912
256.2,-47.61635259
256.3,-47.65356713
256.4,-47.69077272
256.5,-47.72796935
256.6,-47.76515698
256.7,-47.8023356
256.8,-47.83950519
256.9,-47.87666573
257,-47.9138172
257.1,-47.95095957
257.2,-47.98809282
257.3,-48.02521694
257.4,-48.06233191
257.5,-48.0994377
257.6,-48.13653428
257.7,-48.17362165
257.8,-48.21069978
257.9,-48.24776865
258,-48.28482824
258.1,-48.32187853
258.2,-48.35891949
258.3,-48.39595112
258.4,-48.43297337
258.5,-48.46998625
258.6,-48.50698972
258.7,-48.54398376
258.8,-48.58096836
258.9,-48.6179435
259,-48.65490914
259.1,-48.69186528
259.2,-48.72881189
259.3,-48.76574896
259.4,-48.80267645
259.5,-48.83959435
259.6,-48.87650265
259.7,-48.91340132
259.8,-48.95029033
259.9,-48.98716968
260,-49.02403933
260.1,-49.06089927
260.2,-49.09774948
260.3,-49.13458994
260.4,-49.17142063
260.5,-49.20824152
260.6,-49.24505261
260.7,-49.28185386
260.8,-49.31864525
260.9,-49.35542677
261,-49.3921984
261.1,-49.42896012
261.2,-49.4657119
261.3,-49.50245373
261.4,-49.53918558
261.5,-49.57590744
261.6,-49.61261929
261.7,-49.6493211
261.8,-49.68601286
261.9,-49.72269454
262,-49.75936613
262.1,-49.7960276
262.2,-49.83267894
262.3,-49.86932013
262.4,-49.90595114
262.5,-49.94257196
262.6,-49.97918256
262.7,-50.01578293
262.8,-50.05237305
262.9,-50.08895289
263,-50.12552244
263.1,-50.16208168
263.2,-50.19863058
263.3,-50.23516913
263.4,-50.27169731
263.5,-50.3082151
263.6,-50.34472247
263.7,-50.38121942
263.8,-50.41770591
263.9,-50.45418193
264,-50.49064746
264.1,-50.52710248
264.2,-50.56354697
264.3,-50.59998091
264.4,-50.63640428
264.5,-50.67281706
264.6,-50.70921924
264.7,-50.74561079
264.8,-50.78199169
264.9,-50.81836192
265,-50.85472146
265.1,-50.89107031
265.2,-50.92740842
265.3,-50.96373579
265.4,-51.0000524
265.5,-51.03635822
265.6,-51.07265324
265.7,-51.10893744
265.8,-51.1452108
265.9,-51.1814733
266,-51.21772492
266.1,-51.25396563
266.2,-51.29019543
266.3,-51.32641429
266.4,-51.3626222
266.5,-51.39881913
266.6,-51.43500506
266.7,-51.47117998
266.8,-51.50734386
266.9,-51.54349669
267,-51.57963845
267.1,-51.61576912
267.2,-51.65188867
267.3,-51.6879971
267.4,-51.72409438
267.5,-51.76018049
267.6,-51.79625542
267.7,-51.83231914
267.8,-51.86837164
267.9,-51.90441289
268,-51.94044288
268.1,-51.97646159
268.2,-52.012469
268.3,-52.04846509
268.4,-52.08444984
268.5,-52.12042323
268.6,-52.15638525
268.7,-52.19233588
268.8,-52.22827509
268.9,-52.26420287
269,-52.30011919
269.1,-52.33602405
269.2,-52.37191742
269.3,-52.40779929
269.4,-52.44366963
269.5,-52.47952842
269.6,-52.51537565
269.7,-52.5512113
269.8,-52.58703535
269.9,-52.62284778
270,-52.65864857
270.1,-52.6944377
270.2,-52.73021517
270.3,-52.76598093
270.4,-52.80173499
270.5,-52.83747732
270.6,-52.8732079
270.7,-52.90892671
270.8,-52.94463373
270.9,-52.98032895
271,-53.01601235
271.1,-53.05168391
271.2,-53.08734361
271.3,-53.12299143
271.4,-53.15862736
271.5,-53.19425137
271.6,-53.22986345
271.7,-53.26546358
271.8,-53.30105174
271.9,-53.33662791
272,-53.37219208
272.1,-53.40774422
272.2,-53.44328432
272.3,-53.47881237
272.4,-53.51432833
272.5,-53.5498322
272.6,-53.58532395
272.7,-53.62080358
272.8,-53.65627105
272.9,-53.69172635
273,-53.72716946
273.1,-53.76260038
273.2,-53.79801906
273.3,-53.83342551
273.4,-53.8688197
273.5,-53.90420162
273.6,-53.93957124
273.7,-53.97492854
273.8,-54.01027352
273.9,-54.04560615
274,-54.08092641
274.1,-54.11623429
274.2,-54.15152977
274.3,-54.18681282
274.4,-54.22208345
274.5,-54.25734161
274.6,-54.29258731
274.7,-54.32782051
274.8,-54.3630412
274.9,-54.39824937
275,-54.433445
275.1,-54.46862807
275.2,-54.50379855
275.3,-54.53895644
275.4,-54.57410172
275.5,-54.60923436
275.6,-54.64435436
275.7,-54.67946169
275.8,-54.71455634
275.9,-54.74963828
276,-54.7847075
276.1,-54.81976399
276.2,-54.85480773
276.3,-54.88983869
276.4,-54.92485687
276.5,-54.95986224
276.6,-54.99485478
276.7,-55.02983449
276.8,-55.06480133
276.9,-55.0997553
277,-55.13469638
277.1,-55.16962455
277.2,-55.20453979
277.3,-55.23944209
277.4,-55.27433142
277.5,-55.30920778
277.6,-55.34407114
277.7,-55.37892149
277.8,-55.4137588
277.9,-55.44858307
278,-55.48339428
278.1,-55.5181924
278.2,-55.55297742
278.3,-55.58774933
278.4,-55.62250811
278.5,-55.65725373
278.6,-55.69198619
278.7,-55.72670547
278.8,-55.76141154
278.9,-55.7961044
279,-55.83078402
279.1,-55.86545039
279.2,-55.9001035
279.3,-55.93474331
279.4,-55.96936983
279.5,-56.00398303
279.6,-56.03858289
279.7,-56.0731694
279.8,-56.10774254
279.9,-56.14230229
280,-56.17684864
280.1,-56.21138158
280.2,-56.24590107
280.3,-56.28040712
280.4,-56.31489969
280.5,-56.34937878
280.6,-56.38384436
280.7,-56.41829643
280.8,-56.45273496
280.9,-56.48715994
281,-56.52157135
281.1,-56.55596918
281.2,-56.5903534
281.3,-56.62472401
281.4,-56.65908098
281.5,-56.6934243
281.6,-56.72775395
281.7,-56.76206992
281.8,-56.79637218
281.9,-56.83066074
282,-56.86493555
282.1,-56.89919662
282.2,-56.93344393
282.3,-56.96767745
282.4,-57.00189717
282.5,-57.03610308
282.6,-57.07029516
282.7,-57.10447339
282.8,-57.13863776
282.9,-57.17278825
283,-57.20692485
283.1,-57.24104753
283.2,-57.27515628
283.3,-57.3092511
283.4,-57.34333195
283.5,-57.37739883
283.6,-57.41145171
283.7,-57.44549059
283.8,-57.47951544
283.9,-57.51352626
284,-57.54752302
284.1,-57.5815057
284.2,-57.6154743
284.3,-57.6494288
284.4,-57.68336918
284.5,-57.71729542
284.6,-57.75120751
284.7,-57.78510543
284.8,-57.81898918
284.9,-57.85285872
285,-57.88671405
285.1,-57.92055515
285.2,-57.954382
285.3,-57.9881946
285.4,-58.02199291
285.5,-58.05577694
285.6,-58.08954665
285.7,-58.12330205
285.8,-58.1570431
285.9,-58.1907698
286,-58.22448212
286.1,-58.25818006
286.2,-58.2918636
286.3,-58.32553273
286.4,-58.35918742
286.5,-58.39282766
286.6,-58.42645344
286.7,-58.46006474
286.8,-58.49366154
286.9,-58.52724384
287,-58.56081161
287.1,-58.59436484
287.2,-58.62790351
287.3,-58.66142762
287.4,-58.69493713
287.5,-58.72843205
287.6,-58.76191235
287.7,-58.79537802
287.8,-58.82882904
287.9,-58.86226539
288,-58.89568707
288.1,-58.92909406
288.2,-58.96248634
288.3,-58.9958639
288.4,-59.02922671
288.5,-59.06257478
288.6,-59.09590808
288.7,-59.12922659
288.8,-59.16253031
288.9,-59.19581921
289,-59.22909328
289.1,-59.26235251
289.2,-59.29559689
289.3,-59.32882639
289.4,-59.362041
289.5,-59.39524071
289.6,-59.4284255
289.7,-59.46159536
289.8,-59.49475027
289.9,-59.52789023
290,-59.5610152
290.1,-59.59412518
290.2,-59.62722016
290.3,-59.66030011
290.4,-59.69336503
290.5,-59.7264149
290.6,-59.75944971
290.7,-59.79246943
290.8,-59.82547406
290.9,-59.85846358
291,-59.89143798
291.1,-59.92439724
291.2,-59.95734135
291.3,-59.99027029
291.4,-60.02318405
291.5,-60.05608261
291.6,-60.08896596
291.7,-60.12183409
291.8,-60.15468698
291.9,-60.18752462
292,-60.22034698
292.1,-60.25315407
292.2,-60.28594586
292.3,-60.31872233
292.4,-60.35148349
292.5,-60.3842293
292.6,-60.41695976
292.7,-60.44967485
292.8,-60.48237455
292.9,-60.51505886
293,-60.54772777
293.1,-60.58038124
293.2,-60.61301928
293.3,-60.64564186
293.4,-60.67824898
293.5,-60.71084061
293.6,-60.74341675
293.7,-60.77597738
293.8,-60.80852249
293.9,-60.84105206
294,-60.87356608
294.1,-60.90606453
294.2,-60.93854741
294.3,-60.97101469
294.4,-61.00346636
294.5,-61.03590242
294.6,-61.06832284
294.7,-61.10072761
294.8,-61.13311671
294.9,-61.16549014
295,-61.19784789
295.1,-61.23018992
295.2,-61.26251624
295.3,-61.29482683
295.4,-61.32712168
295.5,-61.35940076
295.6,-61.39166408
295.7,-61.4239116
295.8,-61.45614333
295.9,-61.48835925
296,-61.52055933
296.1,-61.55274358
296.2,-61.58491198
296.3,-61.61706451
296.4,-61.64920115
296.5,-61.6813219
296.6,-61.71342675
296.7,-61.74551567
296.8,-61.77758866
296.9,-61.80964571
297,-61.84168679
297.1,-61.87371189
297.2,-61.90572101
297.3,-61.93771413
297.4,-61.96969123
297.5,-62.0016523
297.6,-62.03359734
297.7,-62.06552632
297.8,-62.09743923
297.9,-62.12933606
298,-62.1612168
298.1,-62.19308143
298.2,-62.22492994
298.3,-62.25676231
298.4,-62.28857854
298.5,-62.32037862
298.6,-62.35216251
298.7,-62.38393023
298.8,-62.41568174
298.9,-62.44741705
299,-62.47913613
299.1,-62.51083897
299.2,-62.54252556
299.3,-62.57419589
299.4,-62.60584994
299.5,-62.6374877
299.6,-62.66910916
299.7,-62.70071431
299.8,-62.73230313
299.9,-62.76387561
300,-62.79543174
300.1,-62.8269715
300.2,-62.85849488
300.3,-62.89000187
300.4,-62.92149246
300.5,-62.95296663
300.6,-62.98442437
300.7,-63.01586567
300.8,-63.04729051
300.9,-63.07869889
301,-63.11009079
301.1,-63.1414662
301.2,-63.1728251
301.3,-63.20416749
301.4,-63.23549334
301.5,-63.26680266
301.6,-63.29809542
301.7,-63.32937161
301.8,-63.36063122
301.9,-63.39187424
302,-63.42310066
302.1,-63.45431046
302.2,-63.48550364
302.3,-63.51668017
302.4,-63.54784005
302.5,-63.57898326
302.6,-63.61010979
302.7,-63.64121964
302.8,-63.67231278
302.9,-63.70338921
303,-63.73444892
303.1,-63.76549188
303.2,-63.79651809
303.3,-63.82752754
303.4,-63.85852022
303.5,-63.88949611
303.6,-63.9204552
303.7,-63.95139748
303.8,-63.98232293
303.9,-64.01323155
304,-64.04412333
304.1,-64.07499824
304.2,-64.10585629
304.3,-64.13669745
304.4,-64.16752172
304.5,-64.19832908
304.6,-64.22911952
304.7,-64.25989304
304.8,-64.29064961
304.9,-64.32138922
305,-64.35211188
305.1,-64.38281755
305.2,-64.41350624
305.3,-64.44417793
305.4,-64.4748326
305.5,-64.50547025
305.6,-64.53609087
305.7,-64.56669444
305.8,-64.59728095
305.9,-64.62785039
306,-64.65840275
306.1,-64.68893801
306.2,-64.71945618
306.3,-64.74995722
306.4,-64.78044114
306.5,-64.81090792
306.6,-64.84135754
306.7,-64.87179001
306.8,-64.9022053
306.9,-64.93260341
307,-64.96298433
307.1,-64.99334803
307.2,-65.02369452
307.3,-65.05402378
307.4,-65.08433579
307.5,-65.11463056
307.6,-65.14490806
307.7,-65.17516829
307.8,-65.20541123
307.9,-65.23563687
308,-65.2658452
308.1,-65.29603622
308.2,-65.32620991
308.3,-65.35636625
308.4,-65.38650524
308.5,-65.41662687
308.6,-65.44673113
308.7,-65.476818
308.8,-65.50688747
308.9,-65.53693953
309,-65.56697418
309.1,-65.5969914
309.2,-65.62699118
309.3,-65.6569735
309.4,-65.68693837
309.5,-65.71688576
309.6,-65.74681567
309.7,-65.77672808
309.8,-65.80662299
309.9,-65.83650039
310,-65.86636026
310.1,-65.89620259
310.2,-65.92602737
310.3,-65.95583459
310.4,-65.98562425
310.5,-66.01539633
310.6,-66.04515081
310.7,-66.0748877
310.8,-66.10460697
310.9,-66.13430862
311,-66.16399264
311.1,-66.19365902
311.2,-66.22330774
311.3,-66.2529388
311.4,-66.28255218
311.5,-66.31214788
311.6,-66.34172589
311.7,-66.37128618
311.8,-66.40082877
311.9,-66.43035362
312,-66.45986075
312.1,-66.48935012
312.2,-66.51882174
312.3,-66.54827559
312.4,-66.57771166
312.5,-66.60712994
312.6,-66.63653043
312.7,-66.66591311
312.8,-66.69527797
312.9,-66.724625
313,-66.75395419
313.1,-66.78326554
313.2,-66.81255902
313.3,-66.84183464
313.4,-66.87109238
313.5,-66.90033223
313.6,-66.92955418
313.7,-66.95875823
313.8,-66.98794435
313.9,-67.01711255
314,-67.0462628
314.1,-67.07539511
314.2,-67.10450947
314.3,-67.13360585
314.4,-67.16268426
314.5,-67.19174467
314.6,-67.2207871
314.7,-67.24981151
314.8,-67.27881791
314.9,-67.30780628
315,-67.33677661
315.1,-67.3657289
315.2,-67.39466314
315.3,-67.42357931
315.4,-67.4524774
315.5,-67.48135741
315.6,-67.51021933
315.7,-67.53906314
315.8,-67.56788884
315.9,-67.59669641
316,-67.62548586
316.1,-67.65425716
316.2,-67.68301032
316.3,-67.71174531
316.4,-67.74046213
316.5,-67.76916078
316.6,-67.79784123
316.7,-67.82650349
316.8,-67.85514754
316.9,-67.88377337
317,-67.91238098
317.1,-67.94097036
317.2,-67.96954149
317.3,-67.99809436
317.4,-68.02662898
317.5,-68.05514532
317.6,-68.08364338
317.7,-68.11212315
317.8,-68.14058462
317.9,-68.16902779
318,-68.19745263
318.1,-68.22585915
318.2,-68.25424734
318.3,-68.28261718
318.4,-68.31096867
318.5,-68.33930179
318.6,-68.36761655
318.7,-68.39591292
318.8,-68.4241909
318.9,-68.45245049
319,-68.48069167
319.1,-68.50891443
319.2,-68.53711877
319.3,-68.56530468
319.4,-68.59347214
319.5,-68.62162115
319.6,-68.64975171
319.7,-68.67786379
319.8,-68.7059574
319.9,-68.73403252
320,-68.76208915
320.1,-68.79012727
320.2,-68.81814689
320.3,-68.84614798
320.4,-68.87413054
320.5,-68.90209457
320.6,-68.93004005
320.7,-68.95796698
320.8,-68.98587534
320.9,-69.01376513
321,-69.04163634
321.1,-69.06948897
321.2,-69.09732299
321.3,-69.12513842
321.4,-69.15293522
321.5,-69.18071341
321.6,-69.20847297
321.7,-69.23621389
321.8,-69.26393616
321.9,-69.29163977
322,-69.31932473
322.1,-69.34699101
322.2,-69.37463861
322.3,-69.40226752
322.4,-69.42987774
322.5,-69.45746926
322.6,-69.48504206
322.7,-69.51259614
322.8,-69.54013149
322.9,-69.56764811
323,-69.59514598
323.1,-69.6226251
323.2,-69.65008545
323.3,-69.67752704
323.4,-69.70494986
323.5,-69.73235389
323.6,-69.75973912
323.7,-69.78710556
323.8,-69.81445319
323.9,-69.841782
324,-69.86909198
324.1,-69.89638314
324.2,-69.92365546
324.3,-69.95090893
324.4,-69.97814354
324.5,-70.00535929
324.6,-70.03255617
324.7,-70.05973418
324.8,-70.08689329
324.9,-70.11403352
325,-70.14115484
325.1,-70.16825725
325.2,-70.19534075
325.3,-70.22240533
325.4,-70.24945097
325.5,-70.27647767
325.6,-70.30348543
325.7,-70.33047423
325.8,-70.35744407
325.9,-70.38439495
326,-70.41132684
326.1,-70.43823975
326.2,-70.46513368
326.3,-70.4920086
326.4,-70.51886452
326.5,-70.54570142
326.6,-70.57251931
326.7,-70.59931816
326.8,-70.62609798
326.9,-70.65285876
327,-70.67960049
327.1,-70.70632317
327.2,-70.73302678
327.3,-70.75971132
327.4,-70.78637678
327.5,-70.81302315
327.6,-70.83965044
327.7,-70.86625862
327.8,-70.8928477
327.9,-70.91941766
328,-70.94596851
328.1,-70.97250022
328.2,-70.9990128
328.3,-71.02550625
328.4,-71.05198054
328.5,-71.07843568
328.6,-71.10487165
328.7,-71.13128846
328.8,-71.15768609
328.9,-71.18406454
329,-71.21042379
329.1,-71.23676386
329.2,-71.26308472
329.3,-71.28938637
329.4,-71.3156688
329.5,-71.34193201
329.6,-71.36817599
329.7,-71.39440073
329.8,-71.42060623
329.9,-71.44679248
330,-71.47295948
330.1,-71.49910721
330.2,-71.52523567
330.3,-71.55134486
330.4,-71.57743476
330.5,-71.60350537
330.6,-71.62955669
330.7,-71.65558871
330.8,-71.68160142
330.9,-71.70759481
331,-71.73356888
331.1,-71.75952363
331.2,-71.78545904
331.3,-71.81137511
331.4,-71.83727183
331.5,-71.8631492
331.6,-71.88900721
331.7,-71.91484586
331.8,-71.94066513
331.9,-71.96646503
332,-71.99224554
332.1,-72.01800666
332.2,-72.04374839
332.3,-72.06947071
332.4,-72.09517362
332.5,-72.12085712
332.6,-72.1465212
332.7,-72.17216585
332.8,-72.19779107
332.9,-72.22339685
333,-72.24898318
333.1,-72.27455006
333.2,-72.30009749
333.3,-72.32562546
333.4,-72.35113395
333.5,-72.37662297
333.6,-72.40209251
333.7,-72.42754256
333.8,-72.45297313
333.9,-72.47838419
334,-72.50377575
334.1,-72.5291478
334.2,-72.55450033
334.3,-72.57983335
334.4,-72.60514684
334.5,-72.63044079
334.6,-72.65571521
334.7,-72.68097008
334.8,-72.70620541
334.9,-72.73142118
335,-72.75661739
335.1,-72.78179403
335.2,-72.8069511
335.3,-72.83208859
335.4,-72.85720651
335.5,-72.88230483
335.6,-72.90738356
335.7,-72.93244269
335.8,-72.95748222
335.9,-72.98250214
336,-73.00750244
336.1,-73.03248312
336.2,-73.05744417
336.3,-73.0823856
336.4,-73.10730739
336.5,-73.13220953
336.6,-73.15709203
336.7,-73.18195488
336.8,-73.20679807
336.9,-73.2316216
337,-73.25642545
337.1,-73.28120964
337.2,-73.30597415
337.3,-73.33071897
337.4,-73.35544411
337.5,-73.38014955
337.6,-73.4048353
337.7,-73.42950134
337.8,-73.45414767
337.9,-73.47877429
338,-73.50338119
338.1,-73.52796837
338.2,-73.55253582
338.3,-73.57708353
338.4,-73.60161151
338.5,-73.62611975
338.6,-73.65060823
338.7,-73.67507697
338.8,-73.69952594
338.9,-73.72395516
339,-73.7483646
339.1,-73.77275428
339.2,-73.79712418
339.3,-73.8214743
339.4,-73.84580463
339.5,-73.87011517
339.6,-73.89440591
339.7,-73.91867686
339.8,-73.942928
339.9,-73.96715933
340,-73.99137085
340.1,-74.01556255
340.2,-74.03973443
340.3,-74.06388648
340.4,-74.0880187
340.5,-74.11213108
340.6,-74.13622362
340.7,-74.16029632
340.8,-74.18434916
340.9,-74.20838216
341,-74.23239529
341.1,-74.25638857
341.2,-74.28036197
341.3,-74.3043155
341.4,-74.32824916
341.5,-74.35216294
341.6,-74.37605684
341.7,-74.39993084
341.8,-74.42378496
341.9,-74.44761918
342,-74.47143349
342.1,-74.4952279
342.2,-74.51900241
342.3,-74.542757
342.4,-74.56649167
342.5,-74.59020642
342.6,-74.61390124
342.7,-74.63757614
342.8,-74.6612311
342.9,-74.68486613
343,-74.70848121
343.1,-74.73207635
343.2,-74.75565154
343.3,-74.77920678
343.4,-74.80274206
343.5,-74.82625737
343.6,-74.84975273
343.7,-74.87322811
343.8,-74.89668353
343.9,-74.92011896
344,-74.94353442
344.1,-74.96692989
344.2,-74.99030538
344.3,-75.01366087
344.4,-75.03699637
344.5,-75.06031187
344.6,-75.08360737
344.7,-75.10688287
344.8,-75.13013835
344.9,-75.15337382
345,-75.17658928
345.1,-75.19978471
345.2,-75.22296012
345.3,-75.24611551
345.4,-75.26925086
345.5,-75.29236618
345.6,-75.31546146
345.7,-75.3385367
345.8,-75.3615919
345.9,-75.38462705
346,-75.40764215
346.1,-75.43063719
346.2,-75.45361218
346.3,-75.4765671
346.4,-75.49950196
346.5,-75.52241676
346.6,-75.54531148
346.7,-75.56818613
346.8,-75.5910407
346.9,-75.61387519
347,-75.6366896
347.1,-75.65948392
347.2,-75.68225815
347.3,-75.70501229
347.4,-75.72774633
347.5,-75.75046027
347.6,-75.77315411
347.7,-75.79582785
347.8,-75.81848148
347.9,-75.84111499
348,-75.86372839
348.1,-75.88632168
348.2,-75.90889484
348.3,-75.93144788
348.4,-75.9539808
348.5,-75.97649359
348.6,-75.99898624
348.7,-76.02145876
348.8,-76.04391115
348.9,-76.06634339
349,-76.08875549
349.1,-76.11114745
349.2,-76.13351925
349.3,-76.15587091
349.4,-76.17820241
349.5,-76.20051376
349.6,-76.22280495
349.7,-76.24507597
349.8,-76.26732683
349.9,-76.28955753
350,-76.31176805
350.1,-76.3339584
350.2,-76.35612858
350.3,-76.37827859
350.4,-76.40040841
350.5,-76.42251805
350.6,-76.4446075
350.7,-76.46667677
350.8,-76.48872585
350.9,-76.51075474
351,-76.53276343
351.1,-76.55475193
351.2,-76.57672023
351.3,-76.59866833
351.4,-76.62059622
351.5,-76.64250391
351.6,-76.66439139
351.7,-76.68625866
351.8,-76.70810572
351.9,-76.72993256
352,-76.75173919
352.1,-76.7735256
352.2,-76.79529178
352.3,-76.81703775
352.4,-76.83876348
352.5,-76.860469
352.6,-76.88215428
352.7,-76.90381933
352.8,-76.92546414
352.9,-76.94708872
353,-76.96869307
353.1,-76.99027717
353.2,-77.01184103
353.3,-77.03338465
353.4,-77.05490803
353.5,-77.07641115
353.6,-77.09789403
353.7,-77.11935666
353.8,-77.14079903
353.9,-77.16222115
354,-77.18362302
354.1,-77.20500462
354.2,-77.22636597
354.3,-77.24770705
354.4,-77.26902787
354.5,-77.29032843
354.6,-77.31160872
354.7,-77.33286874
354.8,-77.35410849
354.9,-77.37532797
355,-77.39652717
355.1,-77.41770611
355.2,-77.43886476
355.3,-77.46000314
355.4,-77.48112124
355.5,-77.50221905
355.6,-77.52329659
355.7,-77.54435384
355.8,-77.56539081
355.9,-77.58640749
356,-77.60740388
356.1,-77.62837998
356.2,-77.64933579
356.3,-77.67027131
356.4,-77.69118653
356.5,-77.71208146
356.6,-77.7329561
356.7,-77.75381044
356.8,-77.77464448
356.9,-77.79545821
357,-77.81625165
357.1,-77.83702479
357.2,-77.85777762
357.3,-77.87851015
357.4,-77.89922237
357.5,-77.91991429
357.6,-77.94058589
357.7,-77.96123719
357.8,-77.98186818
357.9,-78.00247886
358,-78.02306922
358.1,-78.04363927
358.2,-78.06418901
358.3,-78.08471844
358.4,-78.10522754
358.5,-78.12571633
358.6,-78.14618481
358.7,-78.16663296
358.8,-78.1870608
358.9,-78.20746831
359,-78.2278555
359.1,-78.24822237
359.2,-78.26856892
359.3,-78.28889515
359.4,-78.30920105
359.5,-78.32948662
359.6,-78.34975187
359.7,-78.36999679
359.8,-78.39022139
359.9,-78.41042566
360,-78.4306096
360.1,-78.45077321
360.2,-78.47091649
360.3,-78.49103944
360.4,-78.51114206
360.5,-78.53122435
360.6,-78.55128631
360.7,-78.57132793
360.8,-78.59134922
360.9,-78.61135018
361,-78.63133081
361.1,-78.6512911
361.2,-78.67123105
361.3,-78.69115067
361.4,-78.71104996
361.5,-78.73092891
361.6,-78.75078752
361.7,-78.7706258
361.8,-78.79044374
361.9,-78.81024135
362,-78.83001861
362.1,-78.84977554
362.2,-78.86951214
362.3,-78.88922839
362.4,-78.90892431
362.5,-78.92859988
362.6,-78.94825512
362.7,-78.96789003
362.8,-78.98750459
362.9,-79.00709881
363,-79.0266727
363.1,-79.04622625
363.2,-79.06575945
363.3,-79.08527232
363.4,-79.10476485
363.5,-79.12423705
363.6,-79.1436889
363.7,-79.16312041
363.8,-79.18253159
363.9,-79.20192243
364,-79.22129293
364.1,-79.24064309
364.2,-79.25997291
364.3,-79.2792824
364.4,-79.29857154
364.5,-79.31784035
364.6,-79.33708883
364.7,-79.35631696
364.8,-79.37552476
364.9,-79.39471223
365,-79.41387935
365.1,-79.43302614
365.2,-79.4521526
365.3,-79.47125872
365.4,-79.49034451
365.5,-79.50940996
365.6,-79.52845508
365.7,-79.54747986
365.8,-79.56648431
365.9,-79.58546843
366,-79.60443222
366.1,-79.62337567
366.2,-79.6422988
366.3,-79.66120159
366.4,-79.68008406
366.5,-79.69894619
366.6,-79.717788
366.7,-79.73660948
366.8,-79.75541063
366.9,-79.77419145
367,-79.79295195
367.1,-79.81169212
367.2,-79.83041197
367.3,-79.84911149
367.4,-79.8677907
367.5,-79.88644957
367.6,-79.90508813
367.7,-79.92370637
367.8,-79.94230429
367.9,-79.96088188
368,-79.97943916
368.1,-79.99797612
368.2,-80.01649277
368.3,-80.0349891
368.4,-80.05346512
368.5,-80.07192082
368.6,-80.09035621
368.7,-80.10877128
368.8,-80.12716605
368.9,-80.14554051
369,-80.16389466
369.1,-80.1822285
369.2,-80.20054203
369.3,-80.21883526
369.4,-80.23710819
369.5,-80.25536081
369.6,-80.27359313
369.7,-80.29180515
369.8,-80.30999687
369.9,-80.32816829
370,-80.34631941
370.1,-80.36445024
370.2,-80.38256078
370.3,-80.40065102
370.4,-80.41872097
370.5,-80.43677062
370.6,-80.45479999
370.7,-80.47280907
370.8,-80.49079787
370.9,-80.50876638
371,-80.5267146
371.1,-80.54464254
371.2,-80.56255021
371.3,-80.58043759
371.4,-80.59830469
371.5,-80.61615152
371.6,-80.63397807
371.7,-80.65178435
371.8,-80.66957036
371.9,-80.6873361
372,-80.70508157
372.1,-80.72280677
372.2,-80.74051171
372.3,-80.75819638
372.4,-80.77586079
372.5,-80.79350494
372.6,-80.81112883
372.7,-80.82873247
372.8,-80.84631585
372.9,-80.86387897
373,-80.88142185
373.1,-80.89894447
373.2,-80.91644685
373.3,-80.93392898
373.4,-80.95139086
373.5,-80.9688325
373.6,-80.98625391
373.7,-81.00365507
373.8,-81.02103599
373.9,-81.03839669
374,-81.05573714
374.1,-81.07305737
374.2,-81.09035737
374.3,-81.10763714
374.4,-81.12489669
374.5,-81.14213601
374.6,-81.15935511
374.7,-81.176554
374.8,-81.19373266
374.9,-81.21089112
375,-81.22802936
375.1,-81.24514739
375.2,-81.26224521
375.3,-81.27932282
375.4,-81.29638023
375.5,-81.31341744
375.6,-81.33043445
375.7,-81.34743127
375.8,-81.36440789
375.9,-81.38136431
376,-81.39830055
376.1,-81.4152166
376.2,-81.43211246
376.3,-81.44898814
376.4,-81.46584364
376.5,-81.48267896
376.6,-81.49949411
376.7,-81.51628908
376.8,-81.53306388
376.9,-81.54981851
377,-81.56655298
377.1,-81.58326728
377.2,-81.59996142
377.3,-81.6166354
377.4,-81.63328923
377.5,-81.6499229
377.6,-81.66653643
377.7,-81.6831298
377.8,-81.69970303
377.9,-81.71625611
378,-81.73278906
378.1,-81.74930187
378.2,-81.76579454
378.3,-81.78226708
378.4,-81.79871949
378.5,-81.81515178
378.6,-81.83156394
378.7,-81.84795598
378.8,-81.8643279
378.9,-81.88067971
379,-81.8970114
379.1,-81.91332299
379.2,-81.92961446
379.3,-81.94588584
379.4,-81.96213711
379.5,-81.97836828
379.6,-81.99457936
379.7,-82.01077035
379.8,-82.02694124
379.9,-82.04309205
380,-82.05922278
380.1,-82.07533343
380.2,-82.091424
380.3,-82.10749449
380.4,-82.12354492
380.5,-82.13957527
380.6,-82.15558556
380.7,-82.17157579
380.8,-82.18754596
380.9,-82.20349608
381,-82.21942614
381.1,-82.23533616
381.2,-82.25122613
381.3,-82.26709605
381.4,-82.28294594
381.5,-82.29877579
381.6,-82.31458561
381.7,-82.3303754
381.8,-82.34614516
381.9,-82.3618949
382,-82.37762462
382.1,-82.39333432
382.2,-82.40902401
382.3,-82.4246937
382.4,-82.44034337
382.5,-82.45597305
382.6,-82.47158272
382.7,-82.4871724
382.8,-82.50274209
382.9,-82.51829179
383,-82.5338215
383.1,-82.54933124
383.2,-82.56482099
383.3,-82.58029077
383.4,-82.59574058
383.5,-82.61117042
383.6,-82.6265803
383.7,-82.64197022
383.8,-82.65734019
383.9,-82.6726902
384,-82.68802026
384.1,-82.70333038
