X,Y
33.7,17.79626
33.8,17.79626
33.9,17.79626
34,17.79626
34.1,17.79626
34.2,17.79626
34.3,17.79626
34.4,17.79626
34.5,17.79626
34.6,17.918
34.7,17.918
34.8,17.918
34.9,17.918
35,17.918
35.1,17.918
35.2,17.918
35.3,17.918
35.4,17.918
35.5,17.918
35.6,18.03236
35.7,18.03236
35.8,18.03236
35.9,18.03236
36,18.03236
36.1,18.03236
36.2,18.03236
36.3,18.03236
36.4,18.03236
36.5,18.03236
36.6,18.13868
36.7,18.13868
36.8,18.13868
36.9,18.13868
37,18.13868
37.1,18.13868
37.2,18.13868
37.3,18.13868
37.4,18.13868
37.5,18.13868
37.6,18.23654
37.7,18.23654
37.8,18.23654
37.9,18.23654
38,18.23654
38.1,18.23654
38.2,18.23654
38.3,18.23654
38.4,18.23654
38.5,18.23654
38.6,18.32544
38.7,18.32544
38.8,18.32544
38.9,18.32544
39,18.32544
39.1,18.32544
39.2,18.32544
39.3,18.32544
39.4,18.32544
39.5,18.32544
39.6,18.40516
39.7,18.40516
39.8,18.40516
39.9,18.40516
40,18.40516
40.1,18.40516
40.2,18.40516
40.3,18.40516
40.4,18.40516
40.5,18.40516
40.6,18.47546
40.7,18.47546
40.8,18.47546
40.9,18.47546
41,18.47546
41.1,18.47546
41.2,18.47546
41.3,18.47546
41.4,18.47546
41.5,18.47546
41.6,18.53624
41.7,18.53624
41.8,18.53624
41.9,18.53624
42,18.53624
42.1,18.53624
42.2,18.53624
42.3,18.53624
42.4,18.53624
42.5,18.53624
42.6,18.58748
42.7,18.58748
42.8,18.58748
42.9,18.58748
43,18.58748
43.1,18.58748
43.2,18.58748
43.3,18.58748
43.4,18.58748
43.5,18.58748
43.6,18.6292
43.7,18.6292
43.8,18.6292
43.9,18.6292
44,18.6292
44.1,18.6292
44.2,18.6292
44.3,18.6292
44.4,18.6292
44.5,18.6292
44.6,18.66152
44.7,18.66152
44.8,18.66152
44.9,18.66152
45,18.66152
45.1,18.66152
45.2,18.66152
45.3,18.66152
45.4,18.66152
45.5,18.66152
45.6,18.68456
45.7,18.68456
45.8,18.68456
45.9,18.68456
46,18.68456
46.1,18.68456
46.2,18.68456
46.3,18.68456
46.4,18.68456
46.5,18.68456
46.6,18.69844
46.7,18.69844
46.8,18.69844
46.9,18.69844
47,18.69844
47.1,18.69844
47.2,18.69844
47.3,18.69844
47.4,18.69844
47.5,18.69844
47.6,18.70344
47.7,18.70344
47.8,18.70344
47.9,18.70344
48,18.70344
48.1,18.70344
48.2,18.70344
48.3,18.70344
48.4,18.70344
48.5,18.70344
48.6,18.69974
48.7,18.69974
48.8,18.69974
48.9,18.69974
49,18.69974
49.1,18.69974
49.2,18.69974
49.3,18.69974
49.4,18.69974
49.5,18.69974
49.6,18.68758
49.7,18.68758
49.8,18.68758
49.9,18.68758
50,18.68758
50.1,18.68758
50.2,18.68758
50.3,18.68758
50.4,18.68758
50.5,18.68758
50.6,18.66726
50.7,18.66726
50.8,18.66726
50.9,18.66726
51,18.66726
51.1,18.66726
51.2,18.66726
51.3,18.66726
51.4,18.66726
51.5,18.66726
51.6,18.63894
51.7,18.63894
51.8,18.63894
51.9,18.63894
52,18.63894
52.1,18.63894
52.2,18.63894
52.3,18.63894
52.4,18.63894
52.5,18.63894
52.6,18.60292
52.7,18.60292
52.8,18.60292
52.9,18.60292
53,18.60292
53.1,18.60292
53.2,18.60292
53.3,18.60292
53.4,18.60292
53.5,18.60292
53.6,18.55944
53.7,18.55944
53.8,18.55944
53.9,18.55944
54,18.55944
54.1,18.55944
54.2,18.55944
54.3,18.55944
54.4,18.55944
54.5,18.55944
54.6,18.50878
54.7,18.50878
54.8,18.50878
54.9,18.50878
55,18.50878
55.1,18.50878
55.2,18.50878
55.3,18.50878
55.4,18.50878
55.5,18.50878
55.6,18.45108
55.7,18.45108
55.8,18.45108
55.9,18.45108
56,18.45108
56.1,18.45108
56.2,18.45108
56.3,18.45108
56.4,18.45108
56.5,18.45108
56.6,18.38668
56.7,18.38668
56.8,18.38668
56.9,18.38668
57,18.38668
57.1,18.38668
57.2,18.38668
57.3,18.38668
57.4,18.38668
57.5,18.38668
57.6,18.31572
57.7,18.31572
57.8,18.31572
57.9,18.31572
58,18.31572
58.1,18.31572
58.2,18.31572
58.3,18.31572
58.4,18.31572
58.5,18.31572
58.6,18.23846
58.7,18.23846
58.8,18.23846
58.9,18.23846
59,18.23846
59.1,18.23846
59.2,18.23846
59.3,18.23846
59.4,18.23846
59.5,18.23846
59.6,18.1551
59.7,18.1551
59.8,18.1551
59.9,18.1551
60,18.1551
60.1,18.1551
60.2,18.1551
60.3,18.1551
60.4,18.1551
60.5,18.1551
60.6,18.06578
60.7,18.06578
60.8,18.06578
60.9,18.06578
61,18.06578
61.1,18.06578
61.2,18.06578
61.3,18.06578
61.4,18.06578
61.5,18.06578
61.6,17.97076
61.7,17.97076
61.8,17.97076
61.9,17.97076
62,17.97076
62.1,17.97076
62.2,17.97076
62.3,17.97076
62.4,17.97076
62.5,17.97076
62.6,17.8702
62.7,17.8702
62.8,17.8702
62.9,17.8702
63,17.8702
63.1,17.8702
63.2,17.8702
63.3,17.8702
63.4,17.8702
63.5,17.8702
63.6,17.76422
63.7,17.76422
63.8,17.76422
63.9,17.76422
64,17.76422
64.1,17.76422
64.2,17.76422
64.3,17.76422
64.4,17.76422
64.5,17.76422
64.6,17.65306
64.7,17.65306
64.8,17.65306
64.9,17.65306
65,17.65306
65.1,17.65306
65.2,17.65306
65.3,17.65306
65.4,17.65306
65.5,17.65306
65.6,17.5368
65.7,17.5368
65.8,17.5368
65.9,17.5368
66,17.5368
66.1,17.5368
66.2,17.5368
66.3,17.5368
66.4,17.5368
66.5,17.5368
66.6,17.41568
66.7,17.41568
66.8,17.41568
66.9,17.41568
67,17.41568
67.1,17.41568
67.2,17.41568
67.3,17.41568
67.4,17.41568
67.5,17.41568
67.6,17.28976
67.7,17.28976
67.8,17.28976
67.9,17.28976
68,17.28976
68.1,17.28976
68.2,17.28976
68.3,17.28976
68.4,17.28976
68.5,17.28976
68.6,17.1592
68.7,17.1592
68.8,17.1592
68.9,17.1592
69,17.1592
69.1,17.1592
69.2,17.1592
69.3,17.1592
69.4,17.1592
69.5,17.1592
69.6,17.02416
69.7,17.02416
69.8,17.02416
69.9,17.02416
70,17.02416
70.1,17.02416
70.2,17.02416
70.3,17.02416
70.4,17.02416
70.5,17.02416
70.6,16.88474
70.7,16.88474
70.8,16.88474
70.9,16.88474
71,16.88474
71.1,16.88474
71.2,16.88474
71.3,16.88474
71.4,16.88474
71.5,16.88474
71.6,16.7411
71.7,16.7411
71.8,16.7411
71.9,16.7411
72,16.7411
72.1,16.7411
72.2,16.7411
72.3,16.7411
72.4,16.7411
72.5,16.7411
72.6,16.59326
72.7,16.59326
72.8,16.59326
72.9,16.59326
73,16.59326
73.1,16.59326
73.2,16.59326
73.3,16.59326
73.4,16.59326
73.5,16.59326
73.6,16.44142
73.7,16.44142
73.8,16.44142
73.9,16.44142
74,16.44142
74.1,16.44142
74.2,16.44142
74.3,16.44142
74.4,16.44142
74.5,16.44142
74.6,16.28568
74.7,16.28568
74.8,16.28568
74.9,16.28568
75,16.28568
75.1,16.28568
75.2,16.28568
75.3,16.28568
75.4,16.28568
75.5,16.28568
75.6,16.12602
75.7,16.12602
75.8,16.12602
75.9,16.12602
76,16.12602
76.1,16.12602
76.2,16.12602
76.3,16.12602
76.4,16.12602
76.5,16.12602
76.6,15.96266
76.7,15.96266
76.8,15.96266
76.9,15.96266
77,15.96266
77.1,15.96266
77.2,15.96266
77.3,15.96266
77.4,15.96266
77.5,15.96266
77.6,15.79566
77.7,15.79566
77.8,15.79566
77.9,15.79566
78,15.79566
78.1,15.79566
78.2,15.79566
78.3,15.79566
78.4,15.79566
78.5,15.79566
78.6,15.62504
78.7,15.62504
78.8,15.62504
78.9,15.62504
79,15.62504
79.1,15.62504
79.2,15.62504
79.3,15.62504
79.4,15.62504
79.5,15.62504
79.6,15.45097
79.7,15.45097
79.8,15.45097
79.9,15.45097
80,15.45097
80.1,15.45097
80.2,15.45097
80.3,15.45097
80.4,15.45097
80.5,15.45097
80.6,15.27345
80.7,15.27345
80.8,15.27345
80.9,15.27345
81,15.27345
81.1,15.27345
81.2,15.27345
81.3,15.27345
81.4,15.27345
81.5,15.27345
81.6,15.092592
81.7,15.092592
81.8,15.092592
81.9,15.092592
82,15.092592
82.1,15.092592
82.2,15.092592
82.3,15.092592
82.4,15.092592
82.5,15.092592
82.6,14.908376
82.7,14.908376
82.8,14.908376
82.9,14.908376
83,14.908376
83.1,14.908376
83.2,14.908376
83.3,14.908376
83.4,14.908376
83.5,14.908376
83.6,14.720926
83.7,14.720926
83.8,14.720926
83.9,14.720926
84,14.720926
84.1,14.720926
84.2,14.720926
84.3,14.720926
84.4,14.720926
84.5,14.720926
84.6,14.53028
84.7,14.53028
84.8,14.53028
84.9,14.53028
85,14.53028
85.1,14.53028
85.2,14.53028
85.3,14.53028
85.4,14.53028
85.5,14.53028
85.6,14.33646
85.7,14.33646
85.8,14.33646
85.9,14.33646
86,14.33646
86.1,14.33646
86.2,14.33646
86.3,14.33646
86.4,14.33646
86.5,14.33646
86.6,14.13953
86.7,14.13953
86.8,14.13953
86.9,14.13953
87,14.13953
87.1,14.13953
87.2,14.13953
87.3,14.13953
87.4,14.13953
87.5,14.13953
87.6,13.939506
87.7,13.939506
87.8,13.939506
87.9,13.939506
88,13.939506
88.1,13.939506
88.2,13.939506
88.3,13.939506
88.4,13.939506
88.5,13.939506
88.6,13.736404
88.7,13.736404
88.8,13.736404
88.9,13.736404
89,13.736404
89.1,13.736404
89.2,13.736404
89.3,13.736404
89.4,13.736404
89.5,13.736404
89.6,13.53027
89.7,13.53027
89.8,13.53027
89.9,13.53027
90,13.53027
90.1,13.53027
90.2,13.53027
90.3,13.53027
90.4,13.53027
90.5,13.53027
90.6,13.321086
90.7,13.321086
90.8,13.321086
90.9,13.321086
91,13.321086
91.1,13.321086
91.2,13.321086
91.3,13.321086
91.4,13.321086
91.5,13.321086
91.6,13.108862
91.7,13.108862
91.8,13.108862
91.9,13.108862
92,13.108862
92.1,13.108862
92.2,13.108862
92.3,13.108862
92.4,13.108862
92.5,13.108862
92.6,12.893662
92.7,12.893662
92.8,12.893662
92.9,12.893662
93,12.893662
93.1,12.893662
93.2,12.893662
93.3,12.893662
93.4,12.893662
93.5,12.893662
93.6,12.675446
93.7,12.675446
93.8,12.675446
93.9,12.675446
94,12.675446
94.1,12.675446
94.2,12.675446
94.3,12.675446
94.4,12.675446
94.5,12.675446
94.6,12.454224
94.7,12.454224
94.8,12.454224
94.9,12.454224
95,12.454224
95.1,12.454224
95.2,12.454224
95.3,12.454224
95.4,12.454224
95.5,12.454224
95.6,12.230088
95.7,12.230088
95.8,12.230088
95.9,12.230088
96,12.230088
96.1,12.230088
96.2,12.230088
96.3,12.230088
96.4,12.230088
96.5,12.230088
96.6,12.002966
96.7,12.002966
96.8,12.002966
96.9,12.002966
97,12.002966
97.1,12.002966
97.2,12.002966
97.3,12.002966
97.4,12.002966
97.5,12.002966
97.6,11.772852
97.7,11.772852
97.8,11.772852
97.9,11.772852
98,11.772852
98.1,11.772852
98.2,11.772852
98.3,11.772852
98.4,11.772852
98.5,11.772852
98.6,11.539762
98.7,11.539762
98.8,11.539762
98.9,11.539762
99,11.539762
99.1,11.539762
99.2,11.539762
99.3,11.539762
99.4,11.539762
99.5,11.539762
99.6,11.30365
99.7,11.30365
99.8,11.30365
99.9,11.30365
100,11.30365
100.1,11.30365
100.2,11.30365
100.3,11.30365
100.4,11.30365
100.5,11.30365
100.6,11.06452
100.7,11.06452
100.8,11.06452
100.9,11.06452
101,11.06452
101.1,11.06452
101.2,11.06452
101.3,11.06452
101.4,11.06452
101.5,11.06452
101.6,10.822358
101.7,10.822358
101.8,10.822358
101.9,10.822358
102,10.822358
102.1,10.822358
102.2,10.822358
102.3,10.822358
102.4,10.822358
102.5,10.822358
102.6,10.577078
102.7,10.577078
102.8,10.577078
102.9,10.577078
103,10.577078
103.1,10.577078
103.2,10.577078
103.3,10.577078
103.4,10.577078
103.5,10.577078
103.6,10.32868
103.7,10.32868
103.8,10.32868
103.9,10.32868
104,10.32868
104.1,10.32868
104.2,10.32868
104.3,10.32868
104.4,10.32868
104.5,10.32868
104.6,10.0770926
104.7,10.0770926
104.8,10.0770926
104.9,10.0770926
105,10.0770926
105.1,10.0770926
105.2,10.0770926
105.3,10.0770926
105.4,10.0770926
105.5,10.0770926
105.6,9.8222898
105.7,9.8222898
105.8,9.8222898
105.9,9.8222898
106,9.8222898
106.1,9.8222898
106.2,9.8222898
106.3,9.8222898
106.4,9.8222898
106.5,9.8222898
106.6,9.5641952
106.7,9.5641952
106.8,9.5641952
106.9,9.5641952
107,9.5641952
107.1,9.5641952
107.2,9.5641952
107.3,9.5641952
107.4,9.5641952
107.5,9.5641952
107.6,9.3027946
107.7,9.3027946
107.8,9.3027946
107.9,9.3027946
108,9.3027946
108.1,9.3027946
108.2,9.3027946
108.3,9.3027946
108.4,9.3027946
108.5,9.3027946
108.6,9.0380126
108.7,9.0380126
108.8,9.0380126
108.9,9.0380126
109,9.0380126
109.1,9.0380126
109.2,9.0380126
109.3,9.0380126
109.4,9.0380126
109.5,9.0380126
109.6,8.76975
109.7,8.76975
109.8,8.76975
109.9,8.76975
110,8.76975
110.1,8.76975
110.2,8.76975
110.3,8.76975
110.4,8.76975
110.5,8.76975
110.6,8.497971
110.7,8.497971
110.8,8.497971
110.9,8.497971
111,8.497971
111.1,8.497971
111.2,8.497971
111.3,8.497971
111.4,8.497971
111.5,8.497971
111.6,8.222656
111.7,8.222656
111.8,8.222656
111.9,8.222656
112,8.222656
112.1,8.222656
112.2,8.222656
112.3,8.222656
112.4,8.222656
112.5,8.222656
112.6,7.943666
112.7,7.943666
112.8,7.943666
112.9,7.943666
113,7.943666
113.1,7.943666
113.2,7.943666
113.3,7.943666
113.4,7.943666
113.5,7.943666
113.6,7.660988
113.7,7.660988
113.8,7.660988
113.9,7.660988
114,7.660988
114.1,7.660988
114.2,7.660988
114.3,7.660988
114.4,7.660988
114.5,7.660988
114.6,7.374526
114.7,7.374526
114.8,7.374526
114.9,7.374526
115,7.374526
115.1,7.374526
115.2,7.374526
115.3,7.374526
115.4,7.374526
115.5,7.374526
115.6,7.08427
115.7,7.08427
115.8,7.08427
115.9,7.08427
116,7.08427
116.1,7.08427
116.2,7.08427
116.3,7.08427
116.4,7.08427
116.5,7.08427
116.6,6.790114
116.7,6.790114
116.8,6.790114
116.9,6.790114
117,6.790114
117.1,6.790114
117.2,6.790114
117.3,6.790114
117.4,6.790114
117.5,6.790114
117.6,6.492004
117.7,6.492004
117.8,6.492004
117.9,6.492004
118,6.492004
118.1,6.492004
118.2,6.492004
118.3,6.492004
118.4,6.492004
118.5,6.492004
118.6,6.18994
118.7,6.18994
118.8,6.18994
118.9,6.18994
119,6.18994
119.1,6.18994
119.2,6.18994
119.3,6.18994
119.4,6.18994
119.5,6.18994
119.6,5.883856
119.7,5.883856
119.8,5.883856
119.9,5.883856
120,5.883856
120.1,5.883856
120.2,5.883856
120.3,5.883856
120.4,5.883856
120.5,5.883856
120.6,5.573694
120.7,5.573694
120.8,5.573694
120.9,5.573694
121,5.573694
121.1,5.573694
121.2,5.573694
121.3,5.573694
121.4,5.573694
121.5,5.573694
121.6,5.259478
121.7,5.259478
121.8,5.259478
121.9,5.259478
122,5.259478
122.1,5.259478
122.2,5.259478
122.3,5.259478
122.4,5.259478
122.5,5.259478
122.6,4.941146
122.7,4.941146
122.8,4.941146
122.9,4.941146
123,4.941146
123.1,4.941146
123.2,4.941146
123.3,4.941146
123.4,4.941146
123.5,4.941146
123.6,4.618708
123.7,4.618708
123.8,4.618708
123.9,4.618708
124,4.618708
124.1,4.618708
124.2,4.618708
124.3,4.618708
124.4,4.618708
124.5,4.618708
124.6,4.292182
124.7,4.292182
124.8,4.292182
124.9,4.292182
125,4.292182
125.1,4.292182
125.2,4.292182
125.3,4.292182
125.4,4.292182
125.5,4.292182
125.6,3.961576
125.7,3.961576
125.8,3.961576
125.9,3.961576
126,3.961576
126.1,3.961576
126.2,3.961576
126.3,3.961576
126.4,3.961576
126.5,3.961576
126.6,3.626866
126.7,3.626866
126.8,3.626866
126.9,3.626866
127,3.626866
127.1,3.626866
127.2,3.626866
127.3,3.626866
127.4,3.626866
127.5,3.626866
127.6,3.288194
127.7,3.288194
127.8,3.288194
127.9,3.288194
128,3.288194
128.1,3.288194
128.2,3.288194
128.3,3.288194
128.4,3.288194
128.5,3.288194
128.6,2.945528
128.7,2.945528
128.8,2.945528
128.9,2.945528
129,2.945528
129.1,2.945528
129.2,2.945528
129.3,2.945528
129.4,2.945528
129.5,2.945528
129.6,2.59898
129.7,2.59898
129.8,2.59898
129.9,2.59898
130,2.59898
130.1,2.59898
130.2,2.59898
130.3,2.59898
130.4,2.59898
130.5,2.59898
130.6,2.24862
130.7,2.24862
130.8,2.24862
130.9,2.24862
131,2.24862
131.1,2.24862
131.2,2.24862
131.3,2.24862
131.4,2.24862
131.5,2.24862
131.6,1.894482
131.7,1.894482
131.8,1.894482
131.9,1.894482
132,1.894482
132.1,1.894482
132.2,1.894482
132.3,1.894482
132.4,1.894482
132.5,1.894482
132.6,1.53673
132.7,1.53673
132.8,1.53673
132.9,1.53673
133,1.53673
133.1,1.53673
133.2,1.53673
133.3,1.53673
133.4,1.53673
133.5,1.53673
133.6,1.17542
133.7,1.17542
133.8,1.17542
133.9,1.17542
134,1.17542
134.1,1.17542
134.2,1.17542
134.3,1.17542
134.4,1.17542
134.5,1.17542
134.6,0.81065
134.7,0.81065
134.8,0.81065
134.9,0.81065
135,0.81065
135.1,0.81065
135.2,0.81065
135.3,0.81065
135.4,0.81065
135.5,0.81065
135.6,0.44258
135.7,0.44258
135.8,0.44258
135.9,0.44258
136,0.44258
136.1,0.44258
136.2,0.44258
136.3,0.44258
136.4,0.44258
136.5,0.44258
136.6,0.071264
136.7,0.071264
136.8,0.071264
136.9,0.071264
137,0.071264
137.1,0.071264
137.2,0.071264
137.3,0.071264
137.4,0.071264
137.5,0.071264
137.6,-0.303232
137.7,-0.303232
137.8,-0.303232
137.9,-0.303232
138,-0.303232
138.1,-0.303232
138.2,-0.303232
138.3,-0.303232
138.4,-0.303232
138.5,-0.303232
138.6,-0.680854
138.7,-0.680854
138.8,-0.680854
138.9,-0.680854
139,-0.680854
139.1,-0.680854
139.2,-0.680854
139.3,-0.680854
139.4,-0.680854
139.5,-0.680854
139.6,-1.061526
139.7,-1.061526
139.8,-1.061526
139.9,-1.061526
140,-1.061526
140.1,-1.061526
140.2,-1.061526
140.3,-1.061526
140.4,-1.061526
140.5,-1.061526
140.6,-1.445282
140.7,-1.445282
140.8,-1.445282
140.9,-1.445282
141,-1.445282
141.1,-1.445282
141.2,-1.445282
141.3,-1.445282
141.4,-1.445282
141.5,-1.445282
141.6,-1.832142
141.7,-1.832142
141.8,-1.832142
141.9,-1.832142
142,-1.832142
142.1,-1.832142
142.2,-1.832142
142.3,-1.832142
142.4,-1.832142
142.5,-1.832142
142.6,-2.222184
142.7,-2.222184
142.8,-2.222184
142.9,-2.222184
143,-2.222184
143.1,-2.222184
143.2,-2.222184
143.3,-2.222184
143.4,-2.222184
143.5,-2.222184
143.6,-2.61546
143.7,-2.61546
143.8,-2.61546
143.9,-2.61546
144,-2.61546
144.1,-2.61546
144.2,-2.61546
144.3,-2.61546
144.4,-2.61546
144.5,-2.61546
144.6,-3.012174
144.7,-3.012174
144.8,-3.012174
144.9,-3.012174
145,-3.012174
145.1,-3.012174
145.2,-3.012174
145.3,-3.012174
145.4,-3.012174
145.5,-3.012174
145.6,-3.412378
145.7,-3.412378
145.8,-3.412378
145.9,-3.412378
146,-3.412378
146.1,-3.412378
146.2,-3.412378
146.3,-3.412378
146.4,-3.412378
146.5,-3.412378
146.6,-3.816214
146.7,-3.816214
146.8,-3.816214
146.9,-3.816214
147,-3.816214
147.1,-3.816214
147.2,-3.816214
147.3,-3.816214
147.4,-3.816214
147.5,-3.816214
147.6,-4.223838
147.7,-4.223838
147.8,-4.223838
147.9,-4.223838
148,-4.223838
148.1,-4.223838
148.2,-4.223838
148.3,-4.223838
148.4,-4.223838
148.5,-4.223838
148.6,-4.635352
148.7,-4.635352
148.8,-4.635352
148.9,-4.635352
149,-4.635352
149.1,-4.635352
149.2,-4.635352
149.3,-4.635352
149.4,-4.635352
149.5,-4.635352
149.6,-5.05087
149.7,-5.05087
149.8,-5.05087
149.9,-5.05087
150,-5.05087
150.1,-5.05087
150.2,-5.05087
150.3,-5.05087
150.4,-5.05087
150.5,-5.05087
150.6,-5.470472
150.7,-5.470472
150.8,-5.470472
150.9,-5.470472
151,-5.470472
151.1,-5.470472
151.2,-5.470472
151.3,-5.470472
151.4,-5.470472
151.5,-5.470472
151.6,-5.89422
151.7,-5.89422
151.8,-5.89422
151.9,-5.89422
152,-5.89422
152.1,-5.89422
152.2,-5.89422
152.3,-5.89422
152.4,-5.89422
152.5,-5.89422
152.6,-6.322194
152.7,-6.322194
152.8,-6.322194
152.9,-6.322194
153,-6.322194
153.1,-6.322194
153.2,-6.322194
153.3,-6.322194
153.4,-6.322194
153.5,-6.322194
153.6,-6.754496
153.7,-6.754496
153.8,-6.754496
153.9,-6.754496
154,-6.754496
154.1,-6.754496
154.2,-6.754496
154.3,-6.754496
154.4,-6.754496
154.5,-6.754496
154.6,-7.191202
154.7,-7.191202
154.8,-7.191202
154.9,-7.191202
155,-7.191202
155.1,-7.191202
155.2,-7.191202
