X,Y
6,0.000481589
6.1,0.000581017
6.2,0.000730717
6.3,0.000918554
6.4,0.001142727
6.5,0.001407912
6.6,0.001722102
6.7,0.002094059
6.8,0.002531359
6.9,0.003038954
7,0.003618199
7.1,0.004266304
7.2,0.004976147
7.3,0.005736393
7.4,0.006531878
7.5,0.007344185
7.6,0.008152385
7.7,0.00893386
7.8,0.009665179
7.9,0.010322961
8,0.010884676
