X,Y
6,0.000851468
6.1,0.000851468
6.2,0.000851468
6.3,0.000851468
6.4,0.000851468
6.5,0.001665968
6.6,0.001665968
6.7,0.002262425
6.8,0.002262425
6.9,0.002881596
7,0.00352677
7.1,0.004154105
7.2,0.004877539
7.3,0.005667003
7.4,0.006411578
7.5,0.0071257
7.6,0.007874555
7.7,0.008650017
7.8,0.009389024
7.9,0.010688686
8,0.010688686
